,IPC,AGUASCALIENTES_x,BAJA CALIFORNIA_x,BAJA CALIFORNIA SUR_x,CAMPECHE_x,COAHUILA_x,COLIMA_x,CHIAPAS_x,CHIHUAHUA_x,DISTRITO FEDERAL_x,DURANGO_x,GUANAJUATO_x,GUERRERO_x,HIDALGO_x,JALISCO_x,ESTADO DE MÉXICO_x,MICHOACÁN_x,MORELOS_x,NAYARIT_x,NUEVO LEÓN_x,OAXACA_x,PUEBLA_x,QUERÉTARO_x,QUINTANA ROO_x,SAN LUIS POTOSÍ_x,SINALOA_x,SONORA_x,TABASCO_x,TAMAULIPAS_x,TLAXCALA_x,VERACRUZ_x,YUCATÁN_x,ZACATECAS_x,NACIONAL_x,AGUASCALIENTES_y,BAJA CALIFORNIA_y,BAJA CALIFORNIA SUR_y,CAMPECHE_y,COAHUILA_y,COLIMA_y,CHIAPAS_y,CHIHUAHUA_y,DISTRITO FEDERAL_y,DURANGO_y,GUANAJUATO_y,GUERRERO_y,HIDALGO_y,JALISCO_y,ESTADO DE MÉXICO_y,MICHOACÁN_y,MORELOS_y,NAYARIT_y,NUEVO LEÓN_y,OAXACA_y,PUEBLA_y,QUERÉTARO_y,QUINTANA ROO_y,SAN LUIS POTOSÍ_y,SINALOA_y,SONORA_y,TABASCO_y,TAMAULIPAS_y,TLAXCALA_y,VERACRUZ_y,YUCATÁN_y,ZACATECAS_y,NACIONAL_y,carros
01/1998,-659.9900000000007,-0.5,-25.499999999999996,-10.4,-37.2,-6.3999999999999995,-9.200000000000001,-25.299999999999997,-29.599999999999998,2.000000000000001,-13.100000000000001,0.8,-9.8,12.499999999999998,-0.30000000000000004,1.7000000000000002,-1.1,-11.1,-12.399999999999999,-2.5000000000000004,16.299999999999997,-2.099999999999998,1.1,120.2,5.8,-46.6,-59.8,-19.60000000000001,-8.6,-5.4,0.6000000000000014,22.099999999999998,-5.2,-12.7,0.40000000000000036,0.5,0.3000000000000007,0.6000000000000014,3.0,-1.0,0.5,2.5,-0.8999999999999986,1.4000000000000004,-0.20000000000000107,-0.8000000000000007,-0.09999999999999964,-0.09999999999999964,-0.9000000000000004,-0.8999999999999986,-1.0,0.10000000000000142,2.6999999999999993,0.5,-0.6000000000000014,0.20000000000000107,0.0,1.9000000000000004,0.8999999999999986,2.0,1.1999999999999993,3.3000000000000007,-1.200000000000001,1.5,0.3999999999999986,0.3999999999999986,0.5,72695.0
02/1998,215.09000000000015,1.0,125.8,7.8,-21.3,2.0,-0.1,-5.0,11.700000000000001,-9.3,5.1,0.20000000000000007,0.0,-13.899999999999999,0.5,-6.3,0.3,-1.6,20.3,14.0,-32.699999999999996,-17.700000000000003,-0.9,-152.0,-1.9000000000000004,18.0,33.0,-51.3,26.4,-4.4,-26.500000000000004,-28.299999999999997,2.9000000000000004,3.8000000000000007,0.5999999999999996,-0.5999999999999996,-0.6000000000000014,0.5999999999999979,0.29999999999999893,-0.1999999999999993,0.3999999999999986,-0.40000000000000036,1.1999999999999993,0.8000000000000007,0.5,0.3000000000000007,1.3000000000000007,0.0,0.7000000000000011,0.3999999999999986,0.8000000000000007,-0.8000000000000007,0.40000000000000036,0.7000000000000028,1.1000000000000014,0.5,0.40000000000000213,1.0,-0.8999999999999986,-1.0999999999999996,0.6999999999999993,0.6000000000000014,1.0,1.0,0.6999999999999993,0.20000000000000107,0.3999999999999986,73227.0
03/1998,231.77000000000044,-1.0,-87.19999999999999,-6.8,-1.5999999999999996,12.900000000000002,0.0,-5.1,-5.000000000000001,0.2,-5.2,-0.8,0.1,14.8,-0.6,0.0,-0.09999999999999998,0.0,-21.1,7.999999999999998,24.599999999999998,12.299999999999999,-0.30000000000000004,3.0,9.8,-15.2,-22.7,-14.7,-0.6000000000000014,0.0,38.2,2.599999999999998,-3.2,-3.1999999999999993,3.5999999999999996,2.0999999999999996,2.1000000000000014,1.2000000000000028,2.5999999999999996,1.5,1.4000000000000021,3.9000000000000004,2.6000000000000014,3.0999999999999996,3.400000000000002,2.0,2.099999999999998,3.3999999999999986,2.799999999999999,3.400000000000002,3.0,2.3999999999999986,2.1000000000000014,2.0,2.099999999999998,2.4000000000000004,0.3000000000000007,1.8000000000000007,2.299999999999997,3.299999999999999,1.3000000000000007,1.1999999999999993,2.3000000000000007,0.8000000000000007,0.6000000000000014,3.9000000000000004,2.1999999999999993,73760.0
04/1998,82.30999999999949,0.0,-34.7,-1.2,-5.5,-17.900000000000002,0.0,1.6999999999999997,-6.8,5.7,0.30000000000000004,-0.19999999999999998,-0.1,-12.100000000000001,0.0,2.0,-0.4,0.6,0.1,-21.0,2.1999999999999993,0.8000000000000007,-0.1,21.4,-8.8,-2.6999999999999997,-10.0,9.2,-23.2,5.8,-18.5,22.500000000000004,0.0,-6.4,2.900000000000002,0.9000000000000004,1.0,2.3999999999999986,4.5,0.8999999999999986,1.5,3.3000000000000007,2.6999999999999993,3.4999999999999982,2.799999999999997,1.3999999999999986,3.0,2.3000000000000007,2.6999999999999993,2.0,3.099999999999998,1.9000000000000021,3.8999999999999986,1.6999999999999993,2.900000000000002,2.8000000000000007,2.5,3.299999999999997,1.9000000000000021,2.200000000000003,1.8000000000000007,3.5,3.3999999999999986,2.3999999999999986,3.1000000000000014,3.099999999999998,2.6000000000000014,74294.0
05/1998,-568.5199999999995,1.3,-5.199999999999999,0.0,36.5,0.39999999999999997,0.1,8.5,0.1,0.39999999999999947,-0.4,0.6,2.6,-5.6,0.2,1.0,0.3,1.1,-0.1,-2.0,-27.2,-17.599999999999998,0.5,40.300000000000004,0.0,-0.1,-0.3,-17.0,5.7,-1.2000000000000002,-22.299999999999997,39.599999999999994,0.5,1.1999999999999993,3.0,2.1999999999999993,2.8999999999999986,1.1000000000000014,5.100000000000001,1.3999999999999986,0.5,5.300000000000001,1.3000000000000007,4.5,2.1000000000000014,0.6000000000000014,0.9000000000000021,2.3999999999999986,1.0,2.0,0.1999999999999993,2.099999999999998,4.600000000000001,0.8999999999999986,1.3000000000000007,2.299999999999997,1.1999999999999993,3.1000000000000014,3.599999999999998,4.5,1.8999999999999986,3.8000000000000007,0.7000000000000028,2.6000000000000014,1.5,3.8000000000000007,2.3000000000000007,74830.0
06/1998,-247.39000000000033,84.2,-20.8,1.1,83.1,32.199999999999996,90.80000000000001,232.70000000000002,16.099999999999998,66.10000000000001,25.0,97.3,107.60000000000001,61.3,93.3,78.5,102.7,160.5,98.2,30.1,146.3,118.60000000000001,72.8,112.3,59.5,11.3,20.9,153.4,25.5,87.5,95.9,39.900000000000006,66.8,61.300000000000004,0.3999999999999986,3.3000000000000007,4.399999999999999,0.29999999999999716,2.1999999999999993,2.0,-0.20000000000000284,3.799999999999997,-1.1000000000000014,1.6000000000000014,-0.10000000000000142,0.09999999999999787,-0.1999999999999993,1.2000000000000028,-0.29999999999999716,0.1999999999999993,-0.1999999999999993,3.3000000000000007,1.6999999999999993,-0.09999999999999787,-0.3000000000000007,-0.09999999999999787,0.5,0.8999999999999986,4.5,4.899999999999999,0.8000000000000007,1.7999999999999972,-0.40000000000000213,0.8999999999999986,0.1999999999999993,1.3000000000000007,1.1999999999999993,75368.0
07/1998,-37.659999999999854,-18.900000000000006,2.5,23.0,128.7,-22.499999999999996,79.1,32.099999999999966,63.89999999999999,28.69999999999999,44.400000000000006,33.099999999999994,122.3,9.399999999999999,85.69999999999999,5.299999999999997,75.6,5.300000000000011,256.7,-7.0,230.0,241.8,-34.199999999999996,37.69999999999999,45.5,139.7,83.4,213.29999999999998,-6.5,-11.199999999999989,221.2,19.89999999999999,32.5,69.79999999999998,-1.8000000000000007,4.300000000000001,2.0,-1.7999999999999972,-0.8000000000000007,-0.6999999999999993,-1.2999999999999972,-0.6999999999999993,-1.8000000000000007,-1.1000000000000014,-2.099999999999998,-1.3000000000000007,-1.8000000000000007,-1.9000000000000021,-1.8000000000000007,-2.1999999999999993,-2.099999999999998,-1.8000000000000007,-0.6999999999999993,-1.9000000000000021,-2.400000000000002,-1.9000000000000021,-0.9000000000000021,-2.1999999999999993,-0.7999999999999972,2.1999999999999993,-2.3000000000000007,-1.1999999999999993,-1.8000000000000007,-2.5,-1.1999999999999993,-2.0,-1.1999999999999993,75907.0
08/1998,-1253.0300000000002,47.900000000000006,2.0,60.300000000000004,-63.5,134.0,13.0,-4.199999999999989,0.8000000000000114,101.0,30.599999999999994,58.400000000000006,-65.19999999999999,19.799999999999997,6.0,32.2,-7.400000000000006,72.5,4.7000000000000455,60.0,-178.6,-127.6,77.80000000000001,-18.799999999999983,-21.0,39.099999999999994,-7.099999999999994,-109.39999999999998,50.699999999999996,88.5,-124.6,10.700000000000017,46.3,0.5,-0.8999999999999986,1.6999999999999993,0.20000000000000284,0.0,-1.8999999999999986,0.1999999999999993,0.29999999999999716,-1.3999999999999986,-0.6999999999999993,-1.6999999999999993,-0.8000000000000007,-0.29999999999999716,-0.5,-0.6999999999999993,-0.5,-0.7000000000000028,-0.7000000000000028,-0.3000000000000007,-0.7000000000000028,-0.3000000000000007,0.10000000000000142,-0.8999999999999986,0.10000000000000142,-0.3999999999999986,-0.6000000000000014,-0.6999999999999993,-0.1999999999999993,-0.5999999999999979,-0.29999999999999716,-0.09999999999999787,-0.10000000000000142,-1.0,-0.5,76450.0
09/1998,577.9500000000003,-38.099999999999994,-2.5,24.69999999999999,30.80000000000001,-88.20000000000002,232.7,80.40000000000003,-44.50000000000001,55.20000000000002,-62.5,25.19999999999999,98.69999999999999,177.50000000000003,25.900000000000006,64.9,38.5,104.80000000000001,56.599999999999966,45.80000000000001,345.1,221.29999999999998,59.79999999999998,-36.400000000000006,147.8,21.200000000000017,-41.7,71.19999999999999,171.0,102.99999999999997,174.29999999999998,22.399999999999977,-36.5,33.30000000000001,-0.40000000000000213,-3.5,-1.9000000000000021,0.09999999999999787,-1.6999999999999993,-1.5,-0.5999999999999979,-0.9000000000000021,-0.5,-1.0,-0.1999999999999993,-0.7000000000000028,-0.10000000000000142,-0.3000000000000007,-0.10000000000000142,0.0,-0.3999999999999986,-0.1999999999999993,-2.1999999999999993,-0.5999999999999979,-0.1999999999999993,-0.10000000000000142,0.3000000000000007,-0.9000000000000021,-0.3000000000000007,-0.8000000000000007,0.1999999999999993,-1.5,0.0,-0.3000000000000007,-0.10000000000000142,-1.1000000000000014,-0.6999999999999993,76992.0
10/1998,504.98,-63.10000000000001,2.2,-97.1,-22.0,-18.1,-333.0,-76.30000000000001,-9.399999999999999,-147.10000000000002,-10.3,-137.5,-135.8,-107.20000000000002,-163.6,-109.0,-143.7,-218.9,-260.79999999999995,-62.10000000000001,-190.89999999999998,19.69999999999999,-95.79999999999998,229.10000000000002,-69.30000000000001,-183.60000000000002,-39.1,99.39999999999998,-111.0,-194.59999999999997,-9.799999999999955,-27.599999999999994,-74.5,-60.5,-1.5999999999999979,-4.5,-2.5,-1.3999999999999986,-3.200000000000003,0.5,-0.6000000000000014,-3.3999999999999986,-0.9000000000000004,-1.3999999999999986,-1.6999999999999993,0.10000000000000142,-1.8999999999999986,-0.5999999999999979,-1.0999999999999996,-0.7999999999999972,-0.1999999999999993,-0.09999999999999787,-3.1999999999999993,-0.6999999999999993,-1.6999999999999993,-2.3999999999999986,-1.5,-2.5,-1.0,-4.300000000000001,-1.3999999999999986,-3.3000000000000007,-1.5000000000000018,-1.8000000000000007,-1.0,-0.8999999999999986,-1.6000000000000014,77536.0
11/1998,-304.98,-13.200000000000001,8.799999999999999,-11.6,-17.900000000000006,-23.2,-78.60000000000001,-134.8,-16.4,-87.30000000000001,-22.7,-66.8,-116.19999999999999,-113.10000000000001,-44.4,-59.60000000000001,-59.0,-103.9,-149.4,-30.300000000000004,-252.40000000000003,-329.7,-65.2,-238.8,-101.49999999999999,-25.2,-9.899999999999999,-237.79999999999998,-62.0,-60.3,-162.60000000000002,-46.0,-25.0,-68.4,-1.8000000000000007,-3.6999999999999993,-4.5,-1.3000000000000007,-3.3999999999999986,-0.1999999999999993,-0.3999999999999986,-4.800000000000001,-0.09999999999999964,-3.4000000000000004,-0.9000000000000021,-0.10000000000000142,-0.20000000000000107,-1.5,-0.5999999999999996,-0.9000000000000021,-0.6000000000000014,-2.5,-2.3000000000000007,-0.3000000000000007,-0.6000000000000014,-0.3000000000000007,-1.6000000000000014,-0.5999999999999979,-4.699999999999999,-5.799999999999997,-0.8000000000000007,-1.5,-0.5,-0.8999999999999986,-1.8999999999999986,-2.5,-1.6999999999999993,78083.0
12/1998,189.77999999999975,-0.1,-0.6999999999999993,-0.30000000000000004,-128.5,-12.200000000000001,-4.1,-106.5,-9.299999999999999,-22.599999999999998,-4.5,-10.4,-13.7,-43.8,-3.1,-15.0,-7.0,-22.0,-5.8,-35.0,-87.10000000000001,-119.49999999999999,-15.7,-110.10000000000001,-63.800000000000004,-2.5,-4.2,-79.0,-70.1,-17.5,-139.4,-88.39999999999999,-10.1,-32.5,-2.6999999999999993,-3.4000000000000004,-3.8000000000000007,-1.6000000000000014,-4.1,-1.3999999999999986,-1.6000000000000014,-3.8999999999999986,-2.0,-3.3000000000000007,-2.1999999999999993,-1.0999999999999979,-2.4000000000000004,-2.200000000000003,-2.0,-2.099999999999998,-2.099999999999998,-2.1000000000000014,-4.399999999999999,-1.4000000000000021,-2.0,-2.6999999999999993,-1.6999999999999993,-3.400000000000002,-3.8999999999999986,-5.000000000000002,-2.0,-4.300000000000001,-1.6999999999999993,-2.6999999999999993,-1.6999999999999993,-2.4000000000000004,-2.6000000000000014,78635.0
01/1999,-1.7300000000000182,0.0,2.8000000000000007,-0.1,-36.7,-2.5,0.0,-0.5,-1.3,1.7,0.0,0.0,-0.3,-3.0,0.0,-0.19999999999999998,0.3,0.0,-0.2,-2.4,4.000000000000002,-11.299999999999999,0.0,24.0,-5.5,0.0,-2.3,-27.599999999999994,-6.5,0.7,-20.4,3.400000000000002,0.0,-2.6999999999999993,-1.5,1.1999999999999993,0.3000000000000007,-0.5999999999999979,0.5,-2.5,0.0,-0.20000000000000107,-0.8000000000000007,-1.1999999999999993,-1.3000000000000007,-0.6999999999999993,0.0,-1.6999999999999993,-0.9000000000000004,-1.1000000000000014,-0.5,-1.8999999999999986,0.1999999999999993,-0.1999999999999993,-0.5999999999999996,-0.9000000000000004,-0.10000000000000142,-0.6999999999999993,-0.6000000000000014,1.0,-0.1999999999999993,0.10000000000000142,-1.0999999999999996,-0.10000000000000142,-0.40000000000000213,-2.0,-0.5999999999999979,64517.0
02/1999,302.87000000000035,0.0,-0.3000000000000007,0.0,16.200000000000003,-0.1,0.2,12.5,0.0,-0.30000000000000004,0.0,0.0,0.2,9.0,1.8,1.5,1.0,0.2,0.0,1.5,-2.5000000000000018,11.1,0.0,-44.900000000000006,5.4,0.0,0.1,-9.5,1.9,3.5,-10.500000000000004,-2.900000000000002,0.4,-0.20000000000000107,3.1999999999999993,0.20000000000000107,1.3000000000000007,0.8000000000000007,2.5999999999999996,1.3000000000000007,0.6000000000000014,3.0,1.6000000000000014,3.5,2.200000000000001,1.1999999999999993,1.4000000000000004,2.6999999999999993,1.700000000000001,2.0,1.7999999999999972,1.0999999999999979,3.0,1.0,1.4000000000000004,1.4000000000000004,0.3000000000000007,2.1000000000000014,1.5,1.799999999999999,1.0999999999999979,2.3999999999999986,1.6999999999999993,1.3000000000000007,0.7000000000000028,3.3000000000000007,1.6999999999999993,64835.0
03/1999,669.5699999999997,0.1,4.899999999999999,0.3,-24.6,23.0,-0.2,-17.7,3.3,5.8,0.2,0.9,0.39999999999999997,0.09999999999999964,-1.7,4.199999999999999,-0.19999999999999996,2.6999999999999997,0.0,23.3,-5.799999999999999,-6.199999999999999,1.0,-15.199999999999996,13.899999999999999,1.4,1.2,-40.3,43.800000000000004,13.0,-7.599999999999998,28.400000000000002,0.29999999999999993,3.5,2.3000000000000007,0.0,0.0,2.0,2.3000000000000007,0.0,1.3000000000000007,1.5999999999999996,1.8000000000000007,1.5,2.299999999999999,0.8999999999999986,2.5999999999999996,1.0,1.799999999999999,1.6999999999999993,2.1000000000000014,1.1000000000000014,1.8999999999999986,2.0,2.099999999999998,3.6000000000000014,1.1999999999999993,2.599999999999998,0.6999999999999993,1.2000000000000028,1.4000000000000021,2.6000000000000014,1.6999999999999993,2.3000000000000007,1.5999999999999979,1.0999999999999996,1.6999999999999993,65156.0
04/1999,484.0799999999999,6.9,16.800000000000004,0.5,4.199999999999999,-5.199999999999999,0.0,27.599999999999998,0.20000000000000018,10.3,0.0,1.3000000000000003,2.1999999999999997,1.8000000000000007,0.19999999999999998,2.0,-0.40000000000000013,11.9,0.0,-4.300000000000001,25.599999999999998,20.8,2.2,7.299999999999997,-17.0,-0.4999999999999999,1.5999999999999999,40.39999999999999,-35.0,17.2,14.899999999999999,-25.700000000000003,1.5000000000000002,2.3000000000000007,2.8999999999999986,1.6999999999999993,1.6999999999999993,2.8999999999999986,4.699999999999999,1.1999999999999993,2.0,3.400000000000002,2.799999999999997,3.799999999999999,2.400000000000002,1.1999999999999993,1.9000000000000021,2.3000000000000007,2.0000000000000018,2.1000000000000014,1.6999999999999993,2.0,4.0,1.9000000000000021,2.5,2.599999999999998,2.0,2.900000000000002,1.8000000000000007,1.6999999999999993,2.1999999999999993,3.5,1.6000000000000014,2.599999999999998,2.6999999999999993,3.5,2.3999999999999986,65476.0
05/1999,63.19999999999982,-4.6,-36.7,-0.8,75.39999999999999,21.499999999999996,1.3,56.6,-0.6000000000000001,8.3,4.5,12.399999999999999,18.7,11.499999999999998,6.5,10.3,25.900000000000002,4.300000000000001,0.8,22.5,-8.099999999999998,1.3999999999999986,9.5,9.200000000000003,22.5,-0.9,-2.9,-38.099999999999994,34.0,7.5,20.5,70.3,6.1000000000000005,11.100000000000001,1.3000000000000007,2.8999999999999986,2.400000000000002,0.6000000000000014,2.3000000000000007,0.8999999999999986,0.09999999999999787,3.799999999999997,-0.09999999999999787,2.1999999999999993,1.2999999999999972,0.7000000000000028,0.5,1.3000000000000007,0.1999999999999993,1.1999999999999993,0.5,2.0,1.5,0.09999999999999787,0.3000000000000007,0.6000000000000014,1.0,1.6999999999999993,2.8000000000000007,4.399999999999999,1.0,1.5,0.1999999999999993,1.5,1.2000000000000028,1.1999999999999993,1.4000000000000021,65798.0
06/1999,351.8600000000006,57.2,1.5,2.3,184.79999999999998,82.2,198.2,253.60000000000002,27.1,41.800000000000004,91.6,78.4,164.8,43.6,163.0,64.69999999999999,138.6,181.20000000000002,267.8,63.2,366.09999999999997,261.8,11.7,139.1,23.500000000000004,83.1,20.2,169.4,50.5,71.69999999999999,127.4,112.2,95.2,101.30000000000001,0.6000000000000014,2.900000000000002,2.8999999999999986,-1.7000000000000028,0.8000000000000007,1.1000000000000014,-1.1999999999999993,2.5,-0.10000000000000142,0.9000000000000021,-0.5,-1.0,-0.3000000000000007,0.5,0.0,-0.8000000000000007,-0.6999999999999993,1.5999999999999979,0.3000000000000007,-1.0999999999999979,-0.5,-0.8000000000000007,-0.8999999999999986,-0.3000000000000007,3.5,4.100000000000001,-1.3000000000000007,0.09999999999999787,0.10000000000000142,-1.0999999999999979,-1.8000000000000007,1.1999999999999993,0.1999999999999993,66121.0
07/1999,-569.1599999999999,48.6,-1.4,5.7,-23.099999999999966,-90.6,-75.3,-125.60000000000002,43.099999999999994,87.1,-12.700000000000003,78.0,5.299999999999983,131.1,20.69999999999999,33.400000000000006,10.800000000000011,48.79999999999998,122.0,-24.5,-15.299999999999955,29.69999999999999,60.300000000000004,67.80000000000001,186.39999999999998,108.5,83.39999999999999,33.0,87.49999999999999,81.80000000000001,184.49999999999997,-10.300000000000011,28.0,28.099999999999994,-1.5,3.5,2.0,-0.7999999999999972,-0.40000000000000213,0.0,-0.3999999999999986,-1.0,-1.8000000000000007,-1.6000000000000014,-1.8999999999999986,-0.9000000000000021,-2.1000000000000014,-1.8999999999999986,-1.5,-1.6999999999999993,-1.8999999999999986,-0.8999999999999986,-0.8000000000000007,-1.1000000000000014,-1.5999999999999979,-1.8000000000000007,0.0,-2.3000000000000007,-0.3000000000000007,0.8000000000000007,-1.3000000000000007,-1.5,-1.6000000000000014,-1.5,-0.6000000000000014,-2.299999999999997,-0.8999999999999986,66444.0
08/1999,-173.48000000000047,-56.0,1.5,18.0,-67.20000000000002,54.00000000000001,89.99999999999999,88.69999999999999,3.700000000000003,49.0,-37.199999999999996,-63.099999999999994,41.900000000000006,-88.1,-10.699999999999989,56.7,43.099999999999994,59.29999999999998,-28.900000000000034,-25.6,-70.5,30.0,-10.5,-26.5,-178.0,-33.79999999999998,-24.099999999999994,43.29999999999998,-116.69999999999999,8.799999999999983,-135.7,-26.19999999999999,-41.099999999999994,-16.5,-0.40000000000000213,0.3000000000000007,0.8999999999999986,0.5,0.6000000000000014,-0.6999999999999993,0.3999999999999986,0.0,0.0,0.6000000000000014,0.1999999999999993,-0.1999999999999993,0.6999999999999993,0.1999999999999993,0.3999999999999986,-0.1999999999999993,0.29999999999999716,0.10000000000000142,1.1000000000000014,0.3000000000000007,1.0,0.5,0.5,0.8000000000000007,0.0,0.5,0.5,1.3000000000000007,0.5999999999999996,0.5999999999999979,0.6000000000000014,0.5999999999999979,0.3999999999999986,66769.0
09/1999,-36.409999999999854,14.599999999999994,2.6999999999999997,-3.6999999999999993,86.20000000000002,-74.9,268.8,75.0,-32.699999999999996,-116.5,-13.299999999999997,-66.2,0.09999999999999432,50.400000000000006,-77.4,-94.30000000000001,-120.19999999999999,-111.79999999999998,-118.79999999999998,23.4,184.0,98.30000000000001,-40.400000000000006,5.199999999999989,117.70000000000002,-66.50000000000001,-34.4,291.50000000000006,107.80000000000001,-95.29999999999998,236.3,-3.200000000000017,-26.800000000000004,12.099999999999994,-0.8000000000000007,-1.6000000000000014,-1.0,-0.8000000000000007,-1.6999999999999993,0.0,-0.6000000000000014,-0.6999999999999993,-0.3999999999999986,-1.0,-0.8999999999999986,-0.3000000000000007,-1.2999999999999972,-0.5,-0.8999999999999986,-0.10000000000000142,-0.3999999999999986,0.0,-2.3000000000000007,-0.8000000000000007,-1.4000000000000021,-1.6999999999999993,-0.10000000000000142,-1.3999999999999986,0.1999999999999993,-0.5,-0.8999999999999986,-2.3000000000000007,-0.9000000000000004,-1.1999999999999993,-0.1999999999999993,-1.0,-0.8999999999999986,67097.0
10/1999,399.90999999999985,-59.8,-4.3,-22.3,-26.80000000000001,3.6999999999999993,-436.8,-77.0,-42.0,12.799999999999997,-31.200000000000003,-36.5,-155.1,-50.2,-67.4,-13.599999999999994,-54.800000000000004,-60.5,-147.2,-52.6,-308.3,-47.400000000000034,-21.9,-37.29999999999998,-142.4,-64.3,-34.6,21.09999999999991,-120.60000000000001,56.19999999999999,-194.5,95.10000000000002,-53.400000000000006,-69.39999999999999,-2.0,-1.1999999999999993,-1.7999999999999972,-1.1999999999999993,-5.100000000000001,-0.20000000000000284,-1.0999999999999979,-5.599999999999998,-1.8000000000000007,-4.199999999999999,-1.8000000000000007,-0.6999999999999993,-2.3000000000000007,-1.1000000000000014,-1.4000000000000004,-1.3999999999999986,-1.5,-1.0,-3.8999999999999986,-0.6999999999999993,-1.6999999999999993,-2.0,-1.3999999999999986,-2.5,-1.0999999999999979,-3.400000000000002,-1.6999999999999993,-3.099999999999998,-1.3999999999999986,-2.0,-1.5,-2.099999999999998,-2.0,67424.0
